"ID"	"Bangsa"	"Hutang"	"Pendapatan.Tahunan"
"29567"	29567	"Cina"	-572.702924660598	2406.32541623561
"29568"	29568	"Cina"	-933.917169713337	2200.72441121551
"29569"	29569	"India"	-2758.90955370102	3319.60383107529
"29570"	29570	"India"	-592.631363910361	3024.55287601013
"29571"	29571	"Cina"	-391.900833080303	3183.11114342783
"29572"	29572	"Melayu"	-955.404468327586	4179.15148560058
"29573"	29573	"India"	-1052.44300020125	3813.04503844238
"29574"	29574	"Melayu"	-418.386657266026	4734.0630489103
"29575"	29575	"India"	-1560.1584615838	3125.35620661135
"29576"	29576	"Melayu"	-1290.55841897178	3090.89568684372
"29577"	29577	"Melayu"	-3104.02123952993	2324.44388198515
"29578"	29578	"Melayu"	-2129.61438428688	2361.13472646462
"29579"	29579	"Melayu"	-726.509123497222	3427.42685520222
"29580"	29580	"Cina"	-1099.46608116806	3183.06547469274
"29581"	29581	"Melayu"	-1243.67926338218	2521.11609632766
"29582"	29582	"India"	-5439.26919428584	3168.87633721347
"29583"	29583	"India"	-777.13845418518	2683.55661060871
"29584"	29584	"Melayu"	-343.311440694916	3341.86680993354
"29585"	29585	"India"	-1425.90863161802	3653.71198258336
"29586"	29586	"Melayu"	-554.8625159945	2776.74558374842
"29587"	29587	"Cina"	-1741.80273583071	3031.44438460863
"29588"	29588	"Melayu"	-50.2739451872771	3100.65360388906
"29589"	29589	"Melayu"	-688.647515635882	3113.14298956998
"29590"	29590	"India"	-394.715413885775	2666.63942127657
"29591"	29591	"Cina"	-1469.14242090158	2259.75336473152
"29592"	29592	"Cina"	-218.290271156334	2485.86297221179
"29593"	29593	"India"	-718.744588399371	3022.69799498844
"29594"	29594	"India"	-569.440413547778	2359.92096021803
"29595"	29595	"India"	-550.933881675476	3177.58129260651
"29596"	29596	"Cina"	-1819.53667671878	2335.04161730552
"29597"	29597	"Melayu"	-1791.90670317744	2854.28471574548
"29598"	29598	"India"	-267.328037688928	2873.09751385477
"29599"	29599	"Melayu"	-521.94583738142	2507.35821718571
"29600"	29600	"India"	-696.614046483519	1866.66959548168
"29601"	29601	"Cina"	-778.423094798236	2155.99470783718
"29602"	29602	"India"	-3216.82855506211	3810.70697698558
"29603"	29603	"India"	-466.524838777824	3608.69619268401
"29604"	29604	"Cina"	-1336.34227873884	2813.99856694749
"29605"	29605	"Melayu"	-368.714087592335	3432.02197264055
"29606"	29606	"Cina"	-1119.57618543713	3220.20036627215
"29607"	29607	"Cina"	-698.870840888827	3256.28951570896
"29608"	29608	"India"	-1801.9532461891	2527.77709257864
"29609"	29609	"India"	-827.205590365753	3913.72870628883
"29610"	29610	"India"	-1379.14206668952	3272.19200232815
"29611"	29611	"Cina"	-781.641916869493	2401.07084847453
"29612"	29612	"Melayu"	-2162.03952378348	2855.65321464718
"29613"	29613	"Melayu"	-1364.795673987	3175.70660535716
"29614"	29614	"Cina"	-573.690750618426	2082.01558809321
"29615"	29615	"India"	-2605.33677855375	3443.24377143697
"29616"	29616	"India"	-1128.74759943887	2072.12263980977
"29617"	29617	"Melayu"	-884.640232499128	2822.02485764692
"29618"	29618	"Cina"	-1914.13284072411	2611.14877668867
"29619"	29619	"Melayu"	-71.9668063359852	2886.98872122593
"29620"	29620	"Melayu"	-1022.96250238626	2738.62134940784
"29621"	29621	"India"	-954.309842822588	2748.44763788797
"29622"	29622	"Melayu"	-454.084610218089	4238.48451494623
"29623"	29623	"Cina"	-694.162757643228	2201.03635965556
"29624"	29624	"Cina"	-812.72700317967	2830.65411131491
"29625"	29625	"India"	-348.997751524315	2510.53162120964
"29626"	29626	"Melayu"	-2189.30716290144	2723.23795985152
"29627"	29627	"India"	-1033.43689784204	2949.83054409342
"29628"	29628	"Cina"	-2231.27813062201	4344.73094846136
"29629"	29629	"Cina"	-4066.73957593271	2501.57352022438
"29630"	29630	"India"	-1365.44329890473	3422.98069236201
"29631"	29631	"Cina"	-476.818067107232	1899.93282193181
"29632"	29632	"India"	-488.342345279581	2480.98464929623
"29633"	29633	"Melayu"	-504.617341858374	2029.13296076195
"29634"	29634	"India"	-1463.29192230733	2263.21245589139
"29635"	29635	"Melayu"	-1626.77486301472	3407.10348165291
"29636"	29636	"Melayu"	-1911.55995521517	2763.27523814252
"29637"	29637	"Melayu"	-1159.35757826895	3257.67194677909
"29638"	29638	"Cina"	-3367.03153906121	2234.36477179831
"29639"	29639	"Melayu"	-908.735566903189	3155.99279511697
"29640"	29640	"Cina"	-2991.05304216763	2789.0815369954
"29641"	29641	"Melayu"	-1739.74562315056	4522.07752549667
"29642"	29642	"Cina"	-1296.92182341412	3736.79365655924
"29643"	29643	"Cina"	-1952.15677557306	3844.02828724665
"29644"	29644	"Melayu"	-335.712654665254	3554.55811677118
"29645"	29645	"Melayu"	-2505.32033332617	2917.43127437938
"29646"	29646	"Cina"	-2758.63106111609	3043.42868590989
"29647"	29647	"Cina"	-258.671982553559	3256.45053388882
"29648"	29648	"India"	-1691.49422771343	3177.768414817
"29649"	29649	"Melayu"	-1849.59639403145	2016.19001537967
"29650"	29650	"Cina"	-1523.42526557448	3882.57017165054
"29651"	29651	"Cina"	-287.82938973702	2952.83773315505
"29652"	29652	"Cina"	-3240.62182585866	3051.24275209151
"29653"	29653	"Melayu"	-340.447288623562	3137.61512669888
"29654"	29654	"Melayu"	-411.664082557107	2472.47578514723
"29655"	29655	"Cina"	-1982.65040468186	2509.96877707785
"29656"	29656	"Melayu"	-344.667678010272	2775.80105437385
"29657"	29657	"Melayu"	-1110.27836844458	3983.30026123833
"29658"	29658	"Cina"	-724.601272769982	2358.30418476673
"29659"	29659	"India"	-4725.37715458204	2248.48638002241
"29660"	29660	"Melayu"	-626.399521671915	2715.12223316921
"29661"	29661	"Cina"	-1074.20058429023	4089.40983457953
"29662"	29662	"Cina"	-1872.79812926981	2785.52178905718
"29663"	29663	"Cina"	-1149.81220483279	2214.31064469748
"29664"	29664	"India"	-1662.43398628247	2575.56418987854
"29665"	29665	"India"	-677.092471024615	2835.07605448007
"29666"	29666	"India"	-1473.34305813793	3037.03686774633
"29667"	29667	"Cina"	-951.14369411959	2801.64985319839
"29668"	29668	"Melayu"	-472.057650758422	2810.47987484639
"29669"	29669	"Melayu"	-395.428950387792	1936.20734418926
"29670"	29670	"Melayu"	-784.506927697712	2835.52380925716
"29671"	29671	"India"	-1904.60462213337	3739.19434443748
"29672"	29672	"India"	-1092.64836729113	2540.69738203982
"29673"	29673	"Melayu"	-2082.28157860878	3103.08736403539
"29674"	29674	"Cina"	-2262.81025769073	2806.36261916557
"29675"	29675	"Melayu"	-362.872597946772	2604.21029211372
"29676"	29676	"Cina"	-822.683973880702	3420.77717284427
"29677"	29677	"India"	-1561.62840880001	3570.17507898646
"29678"	29678	"Melayu"	-831.493292009285	2030.13826124719
"29679"	29679	"India"	-697.814094584858	2524.67186334729
"29680"	29680	"Cina"	-944.238324847236	3210.35694794475
"29681"	29681	"Cina"	-1721.79397314046	2678.68962631898
"29682"	29682	"Cina"	-971.995997509026	4139.62897054777
"29683"	29683	"India"	-1331.34086332564	2280.40409607582
"29684"	29684	"India"	-745.767329605409	2238.71175724946
"29685"	29685	"India"	-1108.75619571309	3400.58624682028
"29686"	29686	"Cina"	-1866.75395719245	2550.5642103861
"29687"	29687	"India"	-1345.51660003341	2649.62595266121
"29688"	29688	"India"	-2284.9302622447	2238.94861357046
"29689"	29689	"India"	-312.26646095059	5195.5525859268
"29690"	29690	"Cina"	-1428.98198889393	2700.51672720451
"29691"	29691	"Melayu"	-332.815600402092	2314.0206016295
"29692"	29692	"India"	-1584.80377480093	2553.66979005674
"29693"	29693	"Cina"	-1621.73563784143	3540.582216445
"29694"	29694	"India"	-755.906853226955	2614.03420154641
"29695"	29695	"Cina"	-1393.44002284815	1767.25212990835
"29696"	29696	"India"	-2979.42382448191	2831.09410827165
"29697"	29697	"India"	-588.16817316038	2002.838832929
"29698"	29698	"Cina"	-940.615654632687	2217.06459885666
"29699"	29699	"Melayu"	-208.715754517015	2296.90444405466
"29700"	29700	"Cina"	-2229.11422653659	2666.17269579299
"29701"	29701	"Cina"	-387.324482004874	2839.09567371757
"29702"	29702	"Cina"	-2532.12144795792	3122.86548465289
"29703"	29703	"Cina"	-568.238512864958	2774.04557458114
"29704"	29704	"Melayu"	-1703.86970536439	2894.08739337789
"29705"	29705	"Cina"	-837.41707025412	2464.3983011039
"29706"	29706	"Melayu"	-812.213725852999	3795.33271379312
"29707"	29707	"India"	-1096.63559857595	3424.70186125106
"29708"	29708	"Melayu"	-1459.97541042073	2978.64456787541
"29709"	29709	"Cina"	-519.241293524442	2478.95454055061
"29710"	29710	"Cina"	-328.896395116113	2299.41697295489
"29711"	29711	"Cina"	-390.56158875522	3632.42441006006
"29712"	29712	"India"	-1422.40695079147	2336.17748081592
"29713"	29713	"Cina"	-1617.53415815951	2859.31219402947
"29714"	29714	"India"	-2171.41176763123	1935.67843285181
"29715"	29715	"India"	-365.151071690355	3107.60912395374
"29716"	29716	"Cina"	-739.660138798092	3645.14759287063
"29717"	29717	"Melayu"	-870.096158025738	2227.31156640019
"29718"	29718	"India"	-1171.92561969384	4787.57136874103
"29719"	29719	"Cina"	-264.096501461987	2246.56223548494
"29720"	29720	"India"	-587.271814747315	1823.54586612554
"29721"	29721	"India"	-456.342014309679	2817.81258635248
"29722"	29722	"India"	-1104.54138311049	4188.50303080404
"29723"	29723	"India"	-329.444784196718	2965.62693030824
"29724"	29724	"Cina"	-1785.58807012412	2743.04345504085
"29725"	29725	"Melayu"	-1689.74015542032	3242.28746840453
"29726"	29726	"Cina"	-2306.53902928746	2419.29009090448
"29727"	29727	"Melayu"	-2529.92509014946	3434.17240952091
"29728"	29728	"India"	-562.822269936042	3242.64568544705
"29729"	29729	"India"	-2459.64697249769	2740.2832419784
"29730"	29730	"Melayu"	-309.191921348252	2874.3151530874
"29731"	29731	"India"	-3400.19434979819	4194.65709845719
"29732"	29732	"Cina"	-420.408664534639	2932.35844037704
"29733"	29733	"India"	-450.877909041482	2556.89714379242
"29734"	29734	"India"	-503.27858924121	2821.35971585184
"29735"	29735	"India"	-338.505745837039	2441.09610006973
"29736"	29736	"Cina"	-633.167014917041	2684.55463602529
"29737"	29737	"Melayu"	-1322.32896453024	3337.99837669978
"29738"	29738	"Melayu"	-3335.49574624667	3330.6426599843
"29739"	29739	"India"	-581.074859156006	2609.61135841638
"29740"	29740	"India"	-612.531850088835	4226.60890241441
"29741"	29741	"Melayu"	-1088.11158866594	3254.08846371881
"29742"	29742	"Melayu"	-5544.25725177374	2257.72155739432
"29743"	29743	"India"	-1912.87035576306	3052.76423704784
"29744"	29744	"India"	-2182.07637931834	2340.95376812623
"29745"	29745	"Melayu"	-519.355690068999	3592.56485186218
"29746"	29746	"Melayu"	-2299.71886094323	3327.76297483405
"29747"	29747	"India"	-1228.55273837702	3241.73901517954
"29748"	29748	"Cina"	-1168.65335529134	3189.10718655223
"29749"	29749	"Melayu"	-484.725862465601	2186.54180339859
"29750"	29750	"India"	-708.930129054552	2487.99153667773
"29751"	29751	"Cina"	-2172.55024657619	3108.13941045066
"29752"	29752	"Cina"	-1419.8229046427	2780.6590222655
"29753"	29753	"Melayu"	-3136.47355529452	3176.95433022264
"29754"	29754	"Cina"	-1087.10339399976	3860.2358399264
"29755"	29755	"Cina"	-1784.89875824779	2458.01943672342
"29756"	29756	"Melayu"	-2784.49255245157	3331.19982346497
"29757"	29757	"Cina"	-805.693943387177	2942.74679829885
"29758"	29758	"India"	-256.326373480907	3694.24507603392
"29759"	29759	"Melayu"	-393.010624105604	2976.40124161585
"29760"	29760	"India"	-721.966406754949	2095.92165251931
"29761"	29761	"Cina"	-1019.22159636402	3210.1480897235
"29762"	29762	"India"	-592.286121433002	3350.89610205588
"29763"	29763	"Melayu"	-347.493246347986	4110.5278619273
"29764"	29764	"India"	-900.910917667073	3195.72970077178
"29765"	29765	"India"	-1485.24372748035	2751.95104674721
"29766"	29766	"India"	-1322.5223802044	3362.90771024326
"29767"	29767	"Melayu"	-1303.78628129539	4325.19751747484
"29768"	29768	"Cina"	-775.516260715318	2247.47189270436
"29769"	29769	"Cina"	-484.301451182391	1787.89756352772
"29770"	29770	"Cina"	-2787.81252686809	3630.79019794676
"29771"	29771	"Melayu"	-864.407229666273	2998.7950888009
"29772"	29772	"Melayu"	-997.159326493903	3697.53672780238
"29773"	29773	"Cina"	-2036.37834919935	2839.45757074079
"29774"	29774	"Cina"	-989.196255965229	2679.97460679332
"29775"	29775	"Melayu"	-1433.05884007109	2127.44515790583
"29776"	29776	"Cina"	-2215.19839620406	2728.79537027084
"29777"	29777	"Melayu"	-1932.50030911143	3039.06778178869
"29778"	29778	"Melayu"	-2771.63617037859	2848.43952290935
"29779"	29779	"Cina"	-1829.22992080434	2996.60909585058
"29780"	29780	"Cina"	-682.706567402498	3303.32579181727
"29781"	29781	"Melayu"	-465.09661049037	2644.85963334345
"29782"	29782	"India"	-2041.85866729719	4646.60246875412
"29783"	29783	"Cina"	-806.627618756438	3142.72656539393
"29784"	29784	"Cina"	-741.853372405086	3327.70689558076
"29785"	29785	"Cina"	-1024.45873904944	2628.22587107748
"29786"	29786	"India"	-1018.47079725912	2269.37374073746
"29787"	29787	"Melayu"	-902.896607727286	3827.34329137398
"29788"	29788	"India"	-1385.71378912752	3283.13685075195
"29789"	29789	"India"	-492.998674647648	2309.37656624918
"29790"	29790	"India"	-937.570587834203	3357.07522252187
"29791"	29791	"Cina"	-996.341186217427	2527.02901531086
"29792"	29792	"Melayu"	-567.429417015601	3462.2025323441
"29793"	29793	"Melayu"	-2741.48877811449	1531.07701607674
"29794"	29794	"Melayu"	-1202.04462887631	2452.44814496602
"29795"	29795	"Melayu"	-4106.81803557856	3599.36055705676
"29796"	29796	"Cina"	-190.769795908707	2030.58224939732
"29797"	29797	"India"	-1252.47350843643	4205.87536556131
"29798"	29798	"Melayu"	-494.1635734277	3306.01282738503
"29799"	29799	"Melayu"	-4010.29657174069	3004.50903556674
"29800"	29800	"India"	-1886.75530753354	2816.73590777614
"29801"	29801	"India"	-111.042096708681	2280.90719680095
"29802"	29802	"India"	-3151.45315266659	2600.4335127871
"29803"	29803	"Melayu"	-915.139169362407	3514.51318689673
"29804"	29804	"India"	-1294.37214757556	2782.59046940316
"29805"	29805	"Melayu"	-752.158822677904	3054.50920307162
"29806"	29806	"India"	-543.584435978877	3463.25479468015
"29807"	29807	"India"	-1111.82199996193	3093.55735791912
"29808"	29808	"Melayu"	-864.59832676416	3765.28249313543
"29809"	29809	"Cina"	-773.016096021196	1977.84704777468
"29810"	29810	"Melayu"	-200.842891624261	3209.69327028001
"29811"	29811	"India"	-1324.21548341263	3456.68412488999
"29812"	29812	"Melayu"	-1386.94207025213	2910.07248559619
"29813"	29813	"Cina"	-386.86729849459	2427.06885328314
"29814"	29814	"Cina"	-432.693234221832	2419.61400076663
"29815"	29815	"Melayu"	-821.179832609913	3131.41587170815
"29816"	29816	"Cina"	-1011.12663793622	3220.8609125971
"29817"	29817	"Melayu"	-815.802968756299	2476.00681372369
"29818"	29818	"India"	-2014.84928405331	3140.1141993643
"29819"	29819	"Melayu"	-526.648570197076	2783.68792255795
"29820"	29820	"India"	-233.621628883081	2943.26448625343
"29821"	29821	"Cina"	-1261.90264715123	3515.55585316112
"29822"	29822	"India"	-1628.00978938444	3208.51243276038
"29823"	29823	"India"	-1374.41957800917	2681.56844278499
"29824"	29824	"India"	-527.573623511326	1666.34359150659
"29825"	29825	"Cina"	-286.030353624174	2717.12456745671
"29826"	29826	"Cina"	-346.725409293443	2949.77131332207
"29827"	29827	"Melayu"	-1973.32282067578	3332.61546615975
"29828"	29828	"Cina"	-4435.33852736936	2531.75848904847
"29829"	29829	"Cina"	-1422.29871947275	2467.05573394194
"29830"	29830	"India"	-1225.68975433825	2604.91828371741
"29831"	29831	"Melayu"	-2514.12473589129	2540.75425571812
"29832"	29832	"India"	-936.0287080979	2800.98185689591
"29833"	29833	"India"	-2365.88430034499	2387.9785494861
"29834"	29834	"Cina"	-1657.60134500108	3829.58654763974
"29835"	29835	"Cina"	-664.290973036768	3370.97997475314
"29836"	29836	"Melayu"	-330.87432302063	3559.18193529157
"29837"	29837	"Cina"	-830.424384040836	3334.32575481253
"29838"	29838	"Cina"	-2104.96118879677	2915.23595151543
"29839"	29839	"Cina"	-1577.54327672332	3450.58882066078
"29840"	29840	"Melayu"	-135.966415528451	2069.60898711423
"29841"	29841	"Melayu"	-796.046690033146	2659.31352406185
"29842"	29842	"India"	-866.809825210209	3375.74685991466
"29843"	29843	"Melayu"	-1200.84804989523	3018.06063816779
"29844"	29844	"Melayu"	-513.118289300033	3570.28414537837
"29845"	29845	"India"	-1258.17260388528	3398.62778620903
"29846"	29846	"Melayu"	-1894.19381625214	2314.56086024829
"29847"	29847	"Cina"	-1431.233788555	2772.66410504699
"29848"	29848	"Cina"	-1116.04702124244	3108.69613774113
"29849"	29849	"India"	-829.888958173769	4001.36813017589
"29850"	29850	"India"	-337.616455337006	3906.85635550185
"29851"	29851	"India"	-479.873755716302	2483.36585040702
"29852"	29852	"India"	-415.360973310495	2833.94156774718
"29853"	29853	"India"	-408.233111156651	2565.30995457857
"29854"	29854	"Melayu"	-527.721371068355	1625.42805805212
"29855"	29855	"Cina"	-553.915454136225	1857.83637993713
"29856"	29856	"Melayu"	-470.133581248381	3090.78158159968
"29857"	29857	"Melayu"	-344.285350560938	3132.92289078267
"29858"	29858	"Cina"	-675.830054036231	2622.26480111701
"29859"	29859	"Melayu"	-1128.58772482401	3194.04661772643
"29860"	29860	"Melayu"	-434.251916492197	1769.40186304253
"29861"	29861	"Cina"	-846.94985254563	1907.4954640287
"29862"	29862	"Cina"	-1870.58458073406	3182.42423389655
"29863"	29863	"Melayu"	-1058.54249298051	2168.02195412465
"29864"	29864	"India"	-251.16899438207	2959.64238408432
"29865"	29865	"Cina"	-450.185109554344	3457.8866608087
"29866"	29866	"Cina"	-1380.43190770188	3339.35523114023
"29867"	29867	"India"	-3395.62468527581	3522.6463063693
"29868"	29868	"Melayu"	-961.508139852454	3364.84546558225
"29869"	29869	"Cina"	-935.995338237588	2925.6494932244
"29870"	29870	"Melayu"	-115.065773212461	4130.45808813066
"29871"	29871	"Melayu"	-312.853643164138	3151.40295910795
"29872"	29872	"Melayu"	-1496.60578436038	3107.10439379958
"29873"	29873	"India"	-798.714960145292	2186.15941704199
"29874"	29874	"Melayu"	-482.290651119646	2734.92428615632
"29875"	29875	"Melayu"	-1166.84208374999	2423.87607283648
"29876"	29876	"Melayu"	-492.125308332405	4119.0976611348
"29877"	29877	"India"	-1234.65446279234	3235.86583889942
"29878"	29878	"India"	-947.653976079962	2149.20302550206
"29879"	29879	"Melayu"	-226.343643725977	3487.48202650152
"29880"	29880	"Cina"	-954.052913457537	2909.54859161511
"29881"	29881	"India"	-436.369648851333	3480.99894654772
"29882"	29882	"Cina"	-1159.63752509204	2468.52437327215
"29883"	29883	"India"	-902.178208305908	1748.0500823554
"29884"	29884	"India"	-2220.94469940344	3761.58020216498
"29885"	29885	"Cina"	-238.296117489389	4183.99127066519
"29886"	29886	"Melayu"	-417.900361924722	2695.06680154662
"29887"	29887	"Cina"	-927.800725866444	2547.02107515068
"29888"	29888	"Cina"	-1952.76835250383	1575.72342498464
"29889"	29889	"India"	-39.6958455550244	2745.52269606444
"29890"	29890	"India"	-1099.07547563904	3735.0698356393
"29891"	29891	"India"	-2430.13493607936	2982.39147657155
"29892"	29892	"Cina"	-1135.39218151507	3428.19208633311
"29893"	29893	"Melayu"	-507.175130963956	2763.63243177315
"29894"	29894	"India"	-866.356607574938	2709.24595871578
"29895"	29895	"Melayu"	-511.263498235703	3028.98946649561
"29896"	29896	"Melayu"	-155.025435550741	3443.62090661662
"29897"	29897	"India"	-216.782161689435	3139.51266643848
"29898"	29898	"Cina"	-2743.6957277486	2212.52221431233
"29899"	29899	"India"	-928.346802548251	2380.74683982334
"29900"	29900	"India"	-287.380646796731	3957.64959925504
"29901"	29901	"Cina"	-1293.85156717127	2437.72478486775
"29902"	29902	"Melayu"	-2023.18219118657	3681.41968989594
"29903"	29903	"Melayu"	-1100.29345821829	2471.25115611128
"29904"	29904	"Cina"	-1644.95366354523	2359.42302252412
"29905"	29905	"Cina"	-3106.78761388332	3290.4455207853
"29906"	29906	"Cina"	-354.258364664201	2849.82421507247
"29907"	29907	"Cina"	-429.443759210044	3890.86831521458
"29908"	29908	"Melayu"	-1407.17176107467	2420.83453451086
"29909"	29909	"Cina"	-604.735588414574	2875.05384757379
"29910"	29910	"Melayu"	-1854.4512645176	3535.70444185215
"29911"	29911	"Cina"	-2185.86883467955	3152.00805471547
"29912"	29912	"Melayu"	-931.15664660378	2178.55321071627
"29913"	29913	"India"	-1196.14112516585	2484.70190745543
"29914"	29914	"Cina"	-348.553779121973	3448.43751039525
"29915"	29915	"Melayu"	-207.784036256939	3304.53627584533
"29916"	29916	"India"	-1649.58030991882	4176.08654975548
"29917"	29917	"Cina"	-1372.168694617	3277.61728691364
"29918"	29918	"Cina"	-1264.33655776883	2713.52295276259
"29919"	29919	"Cina"	-1353.38144756471	2884.21902005103
"29920"	29920	"Cina"	-405.474271720969	2096.13309055034
"29921"	29921	"Cina"	-813.315304638213	2550.97305676253
"29922"	29922	"India"	-737.979930146116	4285.63004633324
"29923"	29923	"India"	-1499.99094513427	2794.54613396867
"29924"	29924	"Cina"	-2516.83150611225	2776.69799961412
"29925"	29925	"Cina"	-905.566166710116	2746.84491665614
"29926"	29926	"India"	-2882.67203571955	1833.22983980873
"29927"	29927	"India"	-1223.78030555858	2549.42945309884
"29928"	29928	"Cina"	-608.608867129182	2460.37367625414
"29929"	29929	"Melayu"	-399.820457048002	2472.88707173141
"29930"	29930	"Melayu"	-1037.46723823546	2477.5372227631
"29931"	29931	"India"	-1707.17813281671	3915.29369423428
"29932"	29932	"Melayu"	-656.466759173854	2808.54566741517
"29933"	29933	"Cina"	-2644.92351591845	1976.86970351921
"29934"	29934	"India"	-1235.76490825027	1616.70098685006
"29935"	29935	"Cina"	-1319.00153552878	1648.16646922379
"29936"	29936	"Melayu"	-1261.49931753267	3580.1945426085
"29937"	29937	"Melayu"	-608.767183855291	2998.72570766596
"29938"	29938	"Cina"	-850.654861398348	3369.86860506934
"29939"	29939	"Cina"	-376.151464460885	2563.68927244565
"29940"	29940	"Melayu"	-363.575398546562	2227.2376968866
"29941"	29941	"Cina"	-423.462299944807	3282.90145087253
"29942"	29942	"Cina"	-1877.29646123853	3269.18128012743
"29943"	29943	"India"	-760.533727754946	2503.25868215682
"29944"	29944	"India"	-1255.12818345156	3145.58051668591
"29945"	29945	"Cina"	-3683.37900993269	2997.09213004178
"29946"	29946	"India"	-584.259928487693	2242.55365464222
"29947"	29947	"India"	-1610.95314225173	3922.23856225924
"29948"	29948	"Cina"	-174.523611835384	2674.93038103078
"29949"	29949	"Melayu"	-1105.05464870035	2539.51228100044
"29950"	29950	"India"	-1327.85044640882	3561.82171051743
"29951"	29951	"India"	-1534.16036309395	3010.56501171412
"29952"	29952	"India"	-735.313013848755	2445.02914186847
"29953"	29953	"India"	-892.77482290693	3058.40714720925
"29954"	29954	"India"	-985.626741280831	2756.352923779
"29955"	29955	"Melayu"	-1074.87352792514	3004.35333668775
"29956"	29956	"India"	-289.784330476448	3139.54694867031
"29957"	29957	"Cina"	-963.466576805361	2383.09910862928
"29958"	29958	"Cina"	-555.127923007735	2870.31150447039
"29959"	29959	"India"	-338.394731588909	3257.70288641392
"29960"	29960	"India"	-983.192922831846	3228.60811981359
"29961"	29961	"Melayu"	-699.114146689878	2599.66588143782
"29962"	29962	"Cina"	-1182.61311553856	1937.84080227554
"29963"	29963	"Cina"	-696.473220360049	1854.83503789148
"29964"	29964	"Cina"	-2906.38089046677	2913.6774192283
"29965"	29965	"Cina"	-3293.67318394392	5107.22512388324
"29966"	29966	"Cina"	-2230.24403964847	3474.69885844064
"29967"	29967	"India"	-810.474535076573	2805.8983024633
"29968"	29968	"India"	-2136.04964249941	2180.08717866896
"29969"	29969	"Cina"	-388.711049311533	4031.21770669339
"29970"	29970	"Cina"	-132.239666936002	3459.76348291726
"29971"	29971	"Melayu"	-1548.37347695539	1654.1103830086
"29972"	29972	"Melayu"	-2068.27378236567	1862.38860354946
"29973"	29973	"Melayu"	-989.711678328926	2046.27239341267
"29974"	29974	"Cina"	-1710.65641019846	2361.1528918789
"29975"	29975	"India"	-94.7510972852497	2240.82631259672
"29976"	29976	"Cina"	-771.182455524881	2213.68106373863
"29977"	29977	"India"	-236.943552122136	2173.00790750847
"29978"	29978	"Cina"	-766.667669511076	2817.26872866366
"29979"	29979	"Cina"	-2415.77415007196	3382.92336344814
"29980"	29980	"Melayu"	-796.217655026447	2305.68195364621
"29981"	29981	"Melayu"	-457.249346925859	2246.94088162767
"29982"	29982	"Cina"	-2137.53477843692	3557.5724441698
"29983"	29983	"India"	-1461.97720944075	3007.55338287339
"29984"	29984	"Cina"	-1323.80865890218	3046.93986255771
"29985"	29985	"India"	-1331.87964134878	2940.90924762341
"29986"	29986	"Cina"	-1817.66101608807	3202.07826547001
"29987"	29987	"India"	-1724.98648306873	2784.62296246374
"29988"	29988	"India"	-2927.67642247605	2816.37290324234
"29989"	29989	"Melayu"	-1976.20031367541	3472.74522680948
"29990"	29990	"India"	-2386.4719840585	2184.95067087896
"29991"	29991	"Melayu"	-3693.47541476327	2221.37418295006
"29992"	29992	"Cina"	-853.931171337693	3936.19192040501
"29993"	29993	"Cina"	-1840.10718417929	3198.29360143063
"29994"	29994	"Melayu"	-1373.96588366471	2017.56995255183
"29995"	29995	"Cina"	-1317.16938121899	2960.0816235426
"29996"	29996	"Cina"	-765.728264083762	2603.52991535703
"29997"	29997	"Melayu"	-666.090300428412	3191.26507530012
"29998"	29998	"India"	-1331.73071460417	3320.27084825999
"29999"	29999	"Cina"	-980.446289753143	3277.90705317537
"30000"	30000	"Melayu"	-1704.57803949344	2579.25002187428
"30001"	30001	"Cina"	-606.562909097655	2972.16355506555
"30002"	30002	"India"	-1275.72186668169	4696.95824729176
"30003"	30003	"Cina"	-697.442647060765	2390.602762612
"30004"	30004	"Melayu"	-264.855038446512	2650.67221957748
"30005"	30005	"Cina"	-3170.10894948369	2592.76348647569
"30006"	30006	"India"	-1488.90637832198	2990.98439734451
"30007"	30007	"Melayu"	-643.363734363786	2184.16803828516
"30008"	30008	"Melayu"	-458.157273115039	3621.73182762132
"30009"	30009	"Melayu"	-1435.87544316435	2875.42528014693
"30010"	30010	"Melayu"	-1145.66799962381	2588.02877437545
"30011"	30011	"Cina"	-1453.69503889333	2720.79884342897
"30012"	30012	"India"	-414.115280115033	1122.13760447583
"30013"	30013	"Melayu"	-1242.32965414956	2638.92947906181
"30014"	30014	"Cina"	-1746.78024540236	3602.45524511947
"30015"	30015	"Melayu"	-562.522872697044	3879.78815932732
"30016"	30016	"Cina"	-682.583221850585	2542.92539313047
"30017"	30017	"Cina"	-562.327284099182	3430.82556389318
"30018"	30018	"India"	-689.676926749392	2870.01197336487
"30019"	30019	"India"	-460.84414855309	2940.89217956109
"30020"	30020	"India"	-3749.39098292101	1960.23465814648
"30021"	30021	"India"	-951.980212030823	3535.01647197893
"30022"	30022	"Melayu"	-1389.72282683928	2493.26456262493
"30023"	30023	"Cina"	-227.746450257136	4032.3073232724
"30024"	30024	"India"	-512.29462671694	3265.91702461059
"30025"	30025	"Melayu"	-773.630880729216	3174.11732707929
"30026"	30026	"India"	-250.12553755371	3756.13491386174
"30027"	30027	"Cina"	-926.183336497626	4515.33231819593
"30028"	30028	"Melayu"	-413.984669775708	3881.2055745457
"30029"	30029	"Melayu"	-422.451698071353	2721.93918519796
